Ensembl	Gene_Name	logConc	p.value	Fold_Change	q.value	DE	Low_read_count	D2_SNP_correction	flip_flop	Affymetrix_ProbeID	Affymetrix_Fold_Change	Affymetrix_q.value	Illumina_Probe_ID 	Illumina_Fold_Change 	Illumina_q.value	Biotype 	Chr	Gene_start	Gene_Description
ENSMUSG00000063856	Gpx1	-14.03	8.9329E-01	1.01	6.0922E-01	0	0	4	N/A	1460671_at	1.12	4.4674E-02	ILMN_1241367	0.99	4.68E-01	protein_coding	9	108241605	glutathione peroxidase 1 Gene [Source:MGI Symbol;Acc:MGI:104887]
ENSMUSG00000019864	Rtn4ip1	-16.64	8.9343E-01	1.01	6.0928E-01	0	0	4	N/A	1417668_at	1.09	1.4193E-01	ILMN_2950957	1.10	1.69E-01	protein_coding	10	43621613	reticulon 4 interacting protein 1 Gene [Source:MGI (curated);Acc:MGI:2178759]
ENSMUSG00000055884	Fancm	-16.17	8.9353E-01	0.99	6.0931E-01	0	0	4	N/A	1457730_at	1.03	3.9852E-01	N/A	N/A	N/A	protein_coding	12	66176593	"Fanconi anemia, complementation group M Gene [Source:MGI Symbol;Acc:MGI:2442306]"
ENSMUSG00000084790	RP23-171I6.4	-19.76	8.9363E-01	0.98	6.0933E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	16	4032839	N/A
ENSMUSG00000037143	4930529M08Rik	-19.15	8.9375E-01	1.02	6.0938E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	2	145760520	RIKEN cDNA 4930529M08 gene Gene [Source:MGI Symbol;Acc:MGI:1926024]
ENSMUSG00000019715	Gle1	-15.25	8.9382E-01	0.99	6.0938E-01	0	0	4	N/A	1440540_at	0.96	3.9253E-01	ILMN_3005546	1.20	5.21E-02	protein_coding	2	29790946	GLE1 RNA export mediator (yeast) Gene [Source:MGI (curated);Acc:MGI:1921662]
ENSMUSG00000083774	AC162897.3	-16.73	8.9408E-01	0.98	6.0941E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	pseudogene	7	88367248	N/A
ENSMUSG00000049804	Armcx4	-14.74	8.9406E-01	1.01	6.0941E-01	0	0	4	N/A	1427167_at	0.95	2.4127E-01	N/A	N/A	N/A	protein_coding	X	131226090	"armadillo repeat containing, X-linked 4 Gene [Source:MGI (curated);Acc:MGI:2147887]"
ENSMUSG00000044361	BC024139	-20.66	8.9452E-01	1.02	6.0941E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	15	75949947	"cDNA sequence BC024139 (BC024139), mRNA [Source:RefSeq DNA;Acc:NM_001142968]"
ENSMUSG00000046934	Csl	-15.35	8.9441E-01	0.99	6.0941E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2968496	1.09	7.39E-02	protein_coding	10	99220435	citrate synthase like Gene [Source:MGI Symbol;Acc:MGI:1919082]
ENSMUSG00000015092	Edf1	-16.38	8.9394E-01	0.99	6.0941E-01	0	0	4	N/A	1440152_x_at	0.95	2.5182E-01	ILMN_2739033	1.07	3.31E-01	protein_coding	2	25413367	endothelial differentiation-related factor 1 Gene [Source:MGI (curated);Acc:MGI:1891227]
ENSMUSG00000034152	Exoc3	-13.77	8.9453E-01	1.01	6.0941E-01	0	0	4	N/A	1434750_at	0.92	1.2734E-01	ILMN_2777284	0.79	2.48E-02	protein_coding	13	74309441	exocyst complex component 3 Gene [Source:MGI Symbol;Acc:MGI:2443972]
ENSMUSG00000025047	Pdcd11	-15.28	8.9436E-01	1.01	6.0941E-01	0	0	4	N/A	1428688_at	1.01	4.5489E-01	N/A	N/A	N/A	protein_coding	19	47165258	programmed cell death 11 Gene [Source:MGI Symbol;Acc:MGI:1341788]
ENSMUSG00000057541	Pus7	-17.19	8.9426E-01	1.01	6.0941E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2628591	0.90	5.30E-02	protein_coding	5	23246466	pseudouridylate synthase 7 homolog (S. cerevisiae) Gene [Source:MGI (curated);Acc:MGI:1925947]
ENSMUSG00000021313	Ryr2	-11.85	8.9456E-01	1.01	6.0941E-01	0	0	4	N/A	1450123_at	0.89	1.9323E-01	N/A	N/A	N/A	protein_coding	13	11645370	"ryanodine receptor 2, cardiac Gene [Source:MGI Symbol;Acc:MGI:99685]"
ENSMUSG00000022097	Sftpc	-20.66	8.9452E-01	1.04	6.0941E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	14	70920760	surfactant associated protein C Gene [Source:MGI Symbol;Acc:MGI:109517]
ENSMUSG00000032555	Topbp1	-15.60	8.9458E-01	1.01	6.0941E-01	0	0	4	N/A	1452241_at	0.97	3.6473E-01	N/A	N/A	N/A	protein_coding	9	103207545	topoisomerase (DNA) II binding protein 1 Gene [Source:MGI Symbol;Acc:MGI:1920018]
ENSMUSG00000020526	Znhit3	-18.38	8.9434E-01	0.96	6.0941E-01	0	0	4	N/A	1452880_at	0.98	4.2477E-01	ILMN_2914957	3.62	7.61E-14	protein_coding	11	84724452	"zinc finger, HIT type 3 Gene [Source:MGI (curated);Acc:MGI:3051596]"
ENSMUSG00000036632	Alg5	-16.93	8.9477E-01	0.98	6.0950E-01	0	0	4	N/A	1424160_at	1.03	3.6276E-01	ILMN_1215967	0.88	3.24E-03	protein_coding	3	54539461	"asparagine-linked glycosylation 5 homolog (yeast, dolichyl-phosphate beta-glucosyltransferase) Gene [Source:MGI (curated);Acc:MGI:1913498]"
ENSMUSG00000078490	C030017K20Rik	-17.65	8.9494E-01	0.99	6.0951E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	4	154825679	RIKEN cDNA C030017K20 gene Gene [Source:MGI Symbol;Acc:MGI:2686516]
ENSMUSG00000042302	Ehbp1	-14.24	8.9497E-01	1.01	6.0951E-01	0	0	4	N/A	1424586_at	0.89	1.1962E-02	ILMN_2868981	0.83	1.58E-01	protein_coding	11	21905831	EH domain binding protein 1 Gene [Source:MGI (curated);Acc:MGI:2667252]
ENSMUSG00000012640	Zfp715	-15.90	8.9489E-01	1.01	6.0951E-01	0	0	4	N/A	1434461_at	0.92	1.7597E-01	ILMN_2895084	0.78	2.22E-03	protein_coding	7	50551567	zinc finger protein 715 Gene [Source:MGI (curated);Acc:MGI:1917180]
ENSMUSG00000032400	Zwilch	-19.74	8.9506E-01	0.97	6.0953E-01	0	0	4	N/A	1416757_at	0.96	2.8267E-01	N/A	N/A	N/A	protein_coding	9	63984951	"Zwilch, kinetochore associated, homolog (Drosophila) Gene [Source:MGI (curated);Acc:MGI:1915264]"
ENSMUSG00000021499	Catsper3	-22.44	8.9534E-01	1.06	6.0960E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	13	55885929	"cation channel, sperm associated 3 Gene [Source:MGI (curated);Acc:MGI:1924106]"
ENSMUSG00000024052	Lpin2	-13.58	8.9539E-01	1.01	6.0960E-01	0	0	4	N/A	1460290_at	0.87	7.2573E-02	N/A	N/A	N/A	protein_coding	17	71531900	lipin 2 Gene [Source:MGI (curated);Acc:MGI:1891341]
ENSMUSG00000029173	Sepsecs	-15.68	8.9545E-01	0.99	6.0960E-01	0	0	4	N/A	1435946_at	0.93	1.5114E-01	ILMN_2742345	0.91	8.19E-02	protein_coding	5	53031326	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase Gene [Source:MGI (curated);Acc:MGI:1098791]
ENSMUSG00000033114	Slc35d2	-22.40	8.9534E-01	1.00	6.0960E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	13	64198450	"solute carrier family 35, member D2 Gene [Source:MGI Symbol;Acc:MGI:1917734]"
ENSMUSG00000027082	Tfpi	-18.70	8.9536E-01	1.01	6.0960E-01	0	0	4	N/A	1438530_at	1.12	6.6692E-02	N/A	N/A	N/A	protein_coding	2	84273012	tissue factor pathway inhibitor Gene [Source:MGI (curated);Acc:MGI:1095418]
ENSMUSG00000042233	2010015L04Rik	-16.36	8.9558E-01	1.01	6.0965E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	4	154783299	RIKEN cDNA 2010015L04 gene Gene [Source:MGI Symbol;Acc:MGI:1917130]
ENSMUSG00000069094	Pde7a	-16.71	8.9578E-01	1.01	6.0974E-01	0	0	4	N/A	1450933_at	0.89	3.8519E-02	ILMN_2604556	1.11	8.73E-02	protein_coding	3	19123108	phosphodiesterase 7A Gene [Source:MGI (curated);Acc:MGI:1202402]
ENSMUSG00000056211	R3hdm1	-11.64	8.9585E-01	1.01	6.0975E-01	0	0	4	N/A	1458539_at	0.84	8.4511E-02	ILMN_2759868	0.77	6.57E-02	protein_coding	1	129999883	R3H domain 1 (binds single-stranded nucleic acids) Gene [Source:MGI Symbol;Acc:MGI:2448514]
ENSMUSG00000062296	Trank1	-10.92	8.9591E-01	0.99	6.0975E-01	0	0	4	N/A	1429276_at	1.03	4.3106E-01	N/A	N/A	N/A	protein_coding	9	111277324	tetratricopeptide repeat and ankyrin repeat containing 1 Gene [Source:MGI Symbol;Acc:MGI:1341834]
ENSMUSG00000010721	Lmbr1	-15.11	8.9603E-01	1.01	6.0979E-01	0	0	4	N/A	1426272_at	0.93	5.8647E-02	ILMN_2664522	1.05	2.64E-01	protein_coding	5	29556354	limb region 1 Gene [Source:MGI Symbol;Acc:MGI:1861746]
ENSMUSG00000027014	Cwc22	-18.68	8.9619E-01	1.01	6.0986E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2895293	0.89	9.28E-02	protein_coding	2	77719216	CWC22 spliceosome-associated protein homolog (S. cerevisiae) Gene [Source:MGI (curated);Acc:MGI:2136773]
ENSMUSG00000027276	Jag1	-16.70	8.9626E-01	0.98	6.0987E-01	0	0	4	N/A	1434070_at	1.13	1.5170E-01	ILMN_1257077	0.94	2.31E-01	protein_coding	2	136907192	jagged 1 Gene [Source:MGI (curated);Acc:MGI:1095416]
ENSMUSG00000003345	Csnk1g2	-13.11	8.9650E-01	1.01	6.0999E-01	0	0	4	N/A	1423370_a_at	1.01	4.9257E-01	ILMN_2875159	1.09	7.57E-02	protein_coding	10	80085525	"casein kinase 1, gamma 2 Gene [Source:MGI Symbol;Acc:MGI:1920014]"
ENSMUSG00000085554	AC114988.1	-15.48	8.9699E-01	1.01	6.1014E-01	0	0	4	N/A	1434730_at	1.16	1.5564E-02	N/A	N/A	N/A	lincRNA	7	86645003	N/A
ENSMUSG00000040213	Ccbl2	-18.33	8.9707E-01	0.98	6.1014E-01	0	0	4	N/A	1455991_at	0.93	1.7612E-01	ILMN_1256103	1.02	3.70E-01	protein_coding	3	142364015	cysteine conjugate-beta lyase 2 Gene [Source:MGI (curated);Acc:MGI:2677849]
ENSMUSG00000029804	Herc3	-12.94	8.9683E-01	0.99	6.1014E-01	0	0	4	N/A	1431202_at	1.01	5.1452E-01	ILMN_1221028	1.27	5.14E-02	protein_coding	6	58781459	hect domain and RLD 3 Gene [Source:MGI (curated);Acc:MGI:1921248]
ENSMUSG00000053253	Ndfip2	-13.19	8.9695E-01	0.99	6.1014E-01	0	0	4	N/A	1452066_a_at	0.82	1.7266E-05	ILMN_1247636	1.28	1.37E-02	protein_coding	14	105657928	Nedd4 family interacting protein 2 Gene [Source:MGI (curated);Acc:MGI:1923523]
ENSMUSG00000015981	Stk32c	-12.67	8.9703E-01	1.01	6.1014E-01	0	0	4	N/A	1423530_at	0.99	5.1346E-01	ILMN_2796568	1.07	4.69E-01	protein_coding	7	146289538	serine/threonine kinase 32C Gene [Source:MGI (curated);Acc:MGI:2385336]
ENSMUSG00000060862	Zbtb40	-15.17	8.9686E-01	1.01	6.1014E-01	0	0	4	N/A	1455187_at	0.99	5.0083E-01	ILMN_2910194	0.97	2.64E-01	protein_coding	4	136535647	zinc finger and BTB domain containing 40 Gene [Source:MGI (curated);Acc:MGI:2682254]
ENSMUSG00000023939	Mrpl14	-17.29	8.9715E-01	1.01	6.1015E-01	0	0	4	N/A	1451307_at	1.01	4.7720E-01	ILMN_2734045	0.88	1.07E-01	protein_coding	17	45823271	mitochondrial ribosomal protein L14 Gene [Source:MGI (curated);Acc:MGI:1333864]
ENSMUSG00000010097	Nxf1	-14.28	8.9732E-01	0.99	6.1017E-01	0	0	4	N/A	1416791_a_at	0.93	5.1730E-02	ILMN_1254333	0.87	6.22E-02	protein_coding	19	8831593	nuclear RNA export factor 1 homolog (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1858330]
ENSMUSG00000027952	Pmvk	-15.70	8.9736E-01	0.99	6.1017E-01	0	0	4	N/A	1427893_a_at	0.97	3.7386E-01	ILMN_1227596	1.07	2.94E-01	protein_coding	3	89263040	phosphomevalonate kinase Gene [Source:MGI (curated);Acc:MGI:1915853]
ENSMUSG00000081173	RP23-355H24.2	-19.09	8.9726E-01	1.01	6.1017E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	pseudogene	2	51087507	N/A
ENSMUSG00000023971	BC011248	-16.89	8.9757E-01	1.02	6.1018E-01	0	0	4	N/A	1424728_at	1.00	5.4056E-01	ILMN_2998479	1.05	3.36E-01	protein_coding	17	46804407	UPF0399 protein C6orf153 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q3UFY0]
ENSMUSG00000034109	Golim4	-15.30	8.9753E-01	1.01	6.1018E-01	0	0	4	N/A	1428875_at	0.94	2.2828E-01	N/A	N/A	N/A	protein_coding	3	75680105	golgi integral membrane protein 4 Gene [Source:MGI (curated);Acc:MGI:1920374]
ENSMUSG00000034041	Lyl1	-20.63	8.9760E-01	1.00	6.1018E-01	0	1	4	N/A	N/A	N/A	N/A	ILMN_2612255	0.97	3.24E-01	protein_coding	8	87225356	lymphoblastomic leukemia 1 Gene [Source:MGI Symbol;Acc:MGI:96891]
ENSMUSG00000032372	Plscr2	-20.59	8.9760E-01	1.04	6.1018E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	9	92170440	phospholipid scramblase 2 Gene [Source:MGI (curated);Acc:MGI:1270860]
ENSMUSG00000026172	Bcs1l	-15.98	8.9780E-01	0.99	6.1027E-01	0	0	4	N/A	1451541_at	0.98	3.7169E-01	ILMN_2691345	1.10	1.11E-01	protein_coding	1	74634863	BCS1-like (yeast) Gene [Source:MGI (curated);Acc:MGI:1914071]
ENSMUSG00000052298	Cdc42se2	-12.75	8.9797E-01	0.99	6.1030E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2753604	1.06	2.74E-01	protein_coding	11	54530958	CDC42 small effector 2 Gene [Source:MGI (curated);Acc:MGI:1919979]
ENSMUSG00000021109	Hif1a	-13.92	8.9793E-01	1.01	6.1030E-01	0	0	4	N/A	1448183_a_at	0.93	1.5203E-01	ILMN_2852034	0.98	4.41E-01	protein_coding	12	75002362	"hypoxia inducible factor 1, alpha subunit Gene [Source:MGI (curated);Acc:MGI:106918]"
ENSMUSG00000024805	Pcgf5	-17.13	8.9803E-01	0.98	6.1030E-01	0	0	4	N/A	1429564_at	0.89	8.3834E-02	ILMN_1243593	0.83	1.01E-02	protein_coding	19	36484238	polycomb group ring finger 5 Gene [Source:MGI Symbol;Acc:MGI:1923505]
ENSMUSG00000054509	Parp4	-17.27	8.9811E-01	0.99	6.1032E-01	0	0	4	N/A	1452351_at	1.02	4.9497E-01	N/A	N/A	N/A	protein_coding	14	57194456	"poly (ADP-ribose) polymerase family, member 4 Gene [Source:MGI (curated);Acc:MGI:2685589]"
ENSMUSG00000078920	Ifi47	-20.60	8.9827E-01	0.97	6.1035E-01	0	1	4	N/A	N/A	N/A	N/A	ILMN_2652857	0.98	3.19E-01	protein_coding	11	48890089	interferon gamma inducible protein 47 Gene [Source:MGI (curated);Acc:MGI:99448]
ENSMUSG00000042677	Zc3h12a	-20.56	8.9827E-01	0.98	6.1035E-01	0	1	4	N/A	N/A	N/A	N/A	ILMN_2856095	0.92	1.94E-01	protein_coding	4	124795667	zinc finger CCCH type containing 12A Gene [Source:MGI (curated);Acc:MGI:2385891]
ENSMUSG00000024608	Rps14	-19.09	8.9839E-01	0.99	6.1035E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2712642	0.92	2.35E-01	protein_coding	18	60934164	ribosomal protein S14 Gene [Source:MGI (curated);Acc:MGI:98107]
ENSMUSG00000024818	Slc25a45	-18.32	8.9836E-01	1.02	6.1035E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_1251109	0.90	1.24E-01	protein_coding	19	5877808	"solute carrier family 25, member 45 Gene [Source:MGI (curated);Acc:MGI:2147731]"
ENSMUSG00000024846	Cst6	-18.63	8.9860E-01	1.03	6.1037E-01	0	0	4	N/A	1427910_at	0.98	4.9228E-01	N/A	N/A	N/A	protein_coding	19	5347858	cystatin E/M Gene [Source:MGI Symbol;Acc:MGI:1920970]
ENSMUSG00000064037	Gpn1	-15.74	8.9859E-01	0.99	6.1037E-01	0	0	4	N/A	1417390_at	0.96	2.1042E-01	ILMN_1219168	1.10	2.11E-01	protein_coding	5	31797114	GPN-loop GTPase 1 Gene [Source:MGI (curated);Acc:MGI:1921504]
ENSMUSG00000024479	Mal2	-12.86	8.9861E-01	1.01	6.1037E-01	0	0	4	N/A	1427042_at	1.99	1.0051E-06	N/A	N/A	N/A	protein_coding	15	54403040	"mal, T-cell differentiation protein 2 Gene [Source:MGI Symbol;Acc:MGI:2146021]"
ENSMUSG00000000804	Usp32	-12.34	8.9872E-01	0.99	6.1037E-01	0	0	4	N/A	1436159_at	0.91	1.4931E-02	ILMN_2728255	1.08	1.82E-01	protein_coding	11	84797944	ubiquitin specific peptidase 32 Gene [Source:MGI (curated);Acc:MGI:2144475]
ENSMUSG00000086301	Usp35	-19.10	8.9867E-01	1.00	6.1037E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	7	104474175	ubiquitin specific peptidase 35 Gene [Source:MGI (curated);Acc:MGI:2685339]
ENSMUSG00000083854	AC122535.2	-18.30	8.9914E-01	1.01	6.1043E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_3068630	1.00	4.74E-01	pseudogene	7	111031168	N/A
ENSMUSG00000042348	Arl15	-15.36	8.9918E-01	0.99	6.1043E-01	0	0	4	N/A	1433642_at	0.93	2.4200E-01	ILMN_2838501	1.10	1.68E-01	protein_coding	13	114584767	ADP-ribosylation factor-like 15 Gene [Source:MGI Symbol;Acc:MGI:2442308]
ENSMUSG00000076144	mmu-mir-709	-22.43	8.9923E-01	0.99	6.1043E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	miRNA	8	86609998	mmu-mir-709 [Source:miRBase;Acc:MI0004693]
ENSMUSG00000012187	Mogat1	-22.31	8.9923E-01	1.11	6.1043E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	1	78507566	monoacylglycerol O-acyltransferase 1 Gene [Source:MGI (curated);Acc:MGI:1915643]
ENSMUSG00000089979	RP23-428I4.3	-22.34	8.9923E-01	1.07	6.1043E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	16	18069307	N/A
ENSMUSG00000026584	Scyl3	-15.84	8.9892E-01	1.01	6.1043E-01	0	0	4	N/A	1452960_at	1.06	1.8769E-01	ILMN_2588521	0.76	8.75E-04	protein_coding	1	165859231	SCY1-like 3 (S. cerevisiae) Gene [Source:MGI (curated);Acc:MGI:1921385]
ENSMUSG00000027076	Timm10	-16.30	8.9908E-01	0.99	6.1043E-01	0	0	4	N/A	1417499_at	0.97	3.4234E-01	ILMN_1227235	1.50	3.95E-03	protein_coding	2	84667154	translocase of inner mitochondrial membrane 10 homolog (yeast) Gene [Source:MGI (curated);Acc:MGI:1353429]
ENSMUSG00000024158	Hagh	-14.54	8.9942E-01	0.99	6.1052E-01	0	0	4	N/A	1424171_a_at	0.83	5.9595E-02	ILMN_2734661	0.92	2.35E-01	protein_coding	17	24987435	hydroxyacyl glutathione hydrolase Gene [Source:MGI (curated);Acc:MGI:95745]
ENSMUSG00000035125	AW146020	-18.01	8.9995E-01	1.01	6.1068E-01	0	0	4	N/A	1439020_at	0.98	2.9232E-01	N/A	N/A	N/A	protein_coding	6	81873663	GC-rich sequence DNA-binding factor (GCF)(Transcription factor 9)(TCF-9) [Source:UniProtKB/Swiss-Prot;Acc:Q8BKT3]
ENSMUSG00000022807	Osbpl11	-15.31	8.9981E-01	0.99	6.1068E-01	0	0	4	N/A	1436027_at	1.03	3.7386E-01	ILMN_1224333	1.24	8.51E-02	protein_coding	16	33185157	oxysterol binding protein-like 11 Gene [Source:MGI (curated);Acc:MGI:2146553]
ENSMUSG00000037990	Sh3rf3	-14.15	8.9994E-01	1.01	6.1068E-01	0	0	4	N/A	1456946_at	1.03	4.5660E-01	ILMN_2754881	0.96	3.18E-01	protein_coding	10	58276107	SH3 domain containing ring finger 3 Gene [Source:MGI (curated);Acc:MGI:2444637]
ENSMUSG00000044933	Sstr3	-16.08	8.9976E-01	1.01	6.1068E-01	0	0	4	N/A	1441603_at	1.03	4.8806E-01	N/A	N/A	N/A	protein_coding	15	78367445	somatostatin receptor 3 Gene [Source:MGI Symbol;Acc:MGI:98329]
ENSMUSG00000029407	Uso1	-13.57	8.9992E-01	1.01	6.1068E-01	0	0	4	N/A	1424274_at	0.96	2.3287E-01	ILMN_2503318	0.82	1.30E-01	protein_coding	5	92566964	"USO1 homolog, vesicle docking protein (yeast) Gene [Source:MGI Symbol;Acc:MGI:1929095]"
ENSMUSG00000048000	Gigyf2	-13.84	9.0022E-01	1.01	6.1079E-01	0	0	4	N/A	1451397_at	0.91	6.6876E-02	ILMN_1247017	1.05	2.55E-01	protein_coding	1	89223617	GRB10 interacting GYF protein 2 Gene [Source:MGI Symbol;Acc:MGI:2138584]
ENSMUSG00000056666	Retsat	-16.54	9.0023E-01	1.01	6.1079E-01	0	0	4	N/A	1424716_at	1.37	1.3282E-03	ILMN_2769680	1.03	3.52E-01	protein_coding	6	72548469	"retinol saturase (all trans retinol 13,14 reductase) Gene [Source:MGI (curated);Acc:MGI:1914692]"
ENSMUSG00000029130	Rnf32	-16.73	9.0036E-01	1.01	6.1084E-01	0	0	4	N/A	1432156_a_at	0.97	3.4076E-01	N/A	N/A	N/A	protein_coding	5	29522532	ring finger protein 32 Gene [Source:MGI (curated);Acc:MGI:1861747]
ENSMUSG00000056900	Usp13	-14.75	9.0067E-01	0.99	6.1101E-01	0	0	4	N/A	1452442_at	0.98	4.6558E-01	ILMN_2422325	0.89	1.00E-01	protein_coding	3	32716468	ubiquitin specific peptidase 13 (isopeptidase T-3) Gene [Source:MGI (curated);Acc:MGI:1919857]
ENSMUSG00000049686	Orai1	-17.76	9.0082E-01	1.00	6.1107E-01	0	0	4	N/A	1424990_at	1.03	4.2870E-01	ILMN_1236368	1.08	1.17E-01	protein_coding	5	123465083	ORAI calcium release-activated calcium modulator 1 Gene [Source:MGI (curated);Acc:MGI:1925542]
ENSMUSG00000032114	Slc37a4	-15.99	9.0093E-01	0.99	6.1110E-01	0	0	4	N/A	1417042_at	1.06	7.6911E-02	ILMN_2684307	1.06	2.63E-01	protein_coding	9	44205182	"solute carrier family 37 (glucose-6-phosphate transporter), member 4 Gene [Source:MGI Symbol;Acc:MGI:1316650]"
ENSMUSG00000031818	Cox4i1	-11.98	9.0118E-01	1.01	6.1111E-01	0	0	4	N/A	1448322_a_at	1.01	4.2371E-01	ILMN_2600274	1.09	1.29E-01	protein_coding	8	123192190	cytochrome c oxidase subunit IV isoform 1 Gene [Source:MGI Symbol;Acc:MGI:88473]
ENSMUSG00000054659	Pm20d2	-18.61	9.0114E-01	1.02	6.1111E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	4	33261205	peptidase M20 domain containing 2 Gene [Source:MGI (curated);Acc:MGI:2685270]
ENSMUSG00000019832	Rab32	-19.61	9.0117E-01	0.98	6.1111E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_1221274	0.93	3.07E-01	protein_coding	10	10264809	"RAB32, member RAS oncogene family Gene [Source:MGI (curated);Acc:MGI:1915094]"
ENSMUSG00000032437	Stt3b	-13.75	9.0111E-01	1.01	6.1111E-01	0	0	4	N/A	1426343_at	1.01	4.9296E-01	N/A	N/A	N/A	protein_coding	9	115152921	"STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1915542]"
ENSMUSG00000059588	Calcrl	-17.76	9.0126E-01	1.00	6.1112E-01	0	0	4	N/A	1425814_a_at	0.88	9.3574E-02	ILMN_1235390	0.98	3.40E-01	protein_coding	2	84170783	calcitonin receptor-like Gene [Source:MGI (curated);Acc:MGI:1926944]
ENSMUSG00000032547	Ryk	-15.54	9.0141E-01	1.01	6.1114E-01	0	0	4	N/A	1451789_a_at	1.01	4.9527E-01	ILMN_2667020	0.90	6.23E-02	protein_coding	9	102737250	receptor-like tyrosine kinase Gene [Source:MGI Symbol;Acc:MGI:101766]
ENSMUSG00000024565	Sall3	-16.83	9.0139E-01	1.02	6.1114E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_3001398	0.91	2.96E-02	protein_coding	18	81163115	sal-like 3 (Drosophila) Gene [Source:MGI Symbol;Acc:MGI:109295]
ENSMUSG00000029587	Zfp12	-15.49	9.0175E-01	0.99	6.1133E-01	0	0	4	N/A	1437023_at	1.02	4.1690E-01	ILMN_2655429	0.90	5.44E-02	protein_coding	5	143996842	zinc finger protein 12 Gene [Source:MGI (curated);Acc:MGI:99157]
ENSMUSG00000039988	Ankrd13c	-14.17	9.0187E-01	0.99	6.1137E-01	0	0	4	N/A	1435868_at	0.64	3.7186E-07	ILMN_3163490	0.72	1.34E-05	protein_coding	3	157610430	ankyrin repeat domain 13c Gene [Source:MGI Symbol;Acc:MGI:2139746]
ENSMUSG00000034101	Ctnnd1	-13.47	9.0234E-01	0.99	6.1151E-01	0	0	4	N/A	1422450_at	1.00	5.3422E-01	N/A	N/A	N/A	protein_coding	2	84440228	"catenin (cadherin associated protein), delta 1 Gene [Source:MGI (curated);Acc:MGI:105100]"
ENSMUSG00000024588	Fech	-14.45	9.0226E-01	0.99	6.1151E-01	0	0	4	N/A	1449181_at	1.08	1.0266E-01	ILMN_1229519	1.05	3.27E-01	protein_coding	18	64616920	ferrochelatase Gene [Source:MGI Symbol;Acc:MGI:95513]
ENSMUSG00000005682	Pan2	-15.19	9.0242E-01	0.99	6.1151E-01	0	0	4	N/A	1426700_a_at	0.98	4.3600E-01	ILMN_2790392	0.88	8.75E-02	protein_coding	10	127740391	PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1918984]
ENSMUSG00000040016	Ptger3	-19.60	9.0229E-01	1.00	6.1151E-01	0	0	4	N/A	1450344_a_at	0.94	3.7920E-01	ILMN_2770866	1.06	2.08E-01	protein_coding	3	157229856	prostaglandin E receptor 3 (subtype EP3) Gene [Source:MGI Symbol;Acc:MGI:97795]
ENSMUSG00000021136	Smoc1	-16.70	9.0239E-01	1.01	6.1151E-01	0	0	4	N/A	1448321_at	0.89	4.9549E-02	ILMN_1225376	1.16	1.11E-01	protein_coding	12	82127795	SPARC related modular calcium binding 1 Gene [Source:MGI (curated);Acc:MGI:1929878]
ENSMUSG00000018326	Ywhab	-11.08	9.0231E-01	0.99	6.1151E-01	0	0	4	N/A	1420878_a_at	0.82	3.7856E-03	ILMN_2490479	1.08	2.08E-01	protein_coding	2	163820696	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide Gene [Source:MGI (curated);Acc:MGI:1891917]"
